"","인증번호","소재지","품목","재배면적.제곱미터.","시도","시도전체면적","시도전채생산량","위도","경도","연도"
"395",1015118,"충청북도 충주시","배추",962,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"396",1015118,"충청북도 충주시","배추",1369,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"397",1015118,"충청북도 충주시","배추",1078,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"398",1015118,"충청북도 충주시","배추",2645,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"399",1015118,"충청북도 충주시","배추",1276,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"400",1015118,"충청북도 충주시","배추",1421,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"401",1015118,"충청북도 충주시","배추",1202,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"402",1015118,"충청북도 충주시","배추",1182,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"403",1015118,"충청북도 충주시","배추",243,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"404",1015118,"충청북도 충주시","배추",578,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"405",1015118,"충청북도 충주시","배추",1663,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"406",1015118,"충청북도 충주시","배추",1279,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"407",1015118,"충청북도 충주시","배추",744,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"408",1015118,"충청북도 충주시","배추",433,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"409",1015118,"충청북도 충주시","배추",1343,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"410",1015118,"충청북도 충주시","배추",837,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"411",1015118,"충청북도 충주시","배추",1418,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"412",1015118,"충청북도 충주시","배추",1187,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"413",1015118,"충청북도 충주시","배추",2195,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"414",1015118,"충청북도 충주시","배추",1041,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"415",1015118,"충청북도 충주시","배추",989,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"416",1015118,"충청북도 충주시","배추",1919,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"417",1015118,"충청북도 충주시","배추",1923,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"418",1015118,"충청북도 충주시","배추",2912,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"419",1015118,"충청북도 충주시","배추",3196,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"420",1015118,"충청북도 충주시","배추",2618,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"421",1015118,"충청북도 충주시","배추",2721,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"422",1015118,"충청북도 충주시","배추",5098,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"423",1015118,"충청북도 충주시","배추",1623,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"424",1015118,"충청북도 충주시","배추",1101,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"425",1015118,"충청북도 충주시","배추",2099,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"426",1015118,"충청북도 충주시","배추",1320,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"427",1015118,"충청북도 충주시","배추",2622,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"428",1015118,"충청북도 충주시","배추",701,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"429",1015118,"충청북도 충주시","배추",1737,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"430",1015118,"충청북도 충주시","배추",1130,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"431",1015118,"충청북도 충주시","배추",2158,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"432",1015118,"충청북도 충주시","배추",1417,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"433",1015118,"충청북도 충주시","배추",692,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"434",1015118,"충청북도 충주시","배추",1371,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"435",1015118,"충청북도 충주시","배추",2152,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"436",1015118,"충청북도 충주시","배추",1963,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"437",1015118,"충청북도 충주시","배추",2922,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"438",1015118,"충청북도 충주시","배추",1522,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"439",1015118,"충청북도 충주시","배추",875,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"440",1015118,"충청북도 충주시","배추",320,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"441",1015118,"충청북도 충주시","배추",1416,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"442",1015118,"충청북도 충주시","배추",1346,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"443",1015118,"충청북도 충주시","배추",1341,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"444",1015118,"충청북도 충주시","배추",1871,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"445",1015118,"충청북도 충주시","배추",4064,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"446",1015118,"충청북도 충주시","배추",1849,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"447",1015118,"충청북도 충주시","배추",1523,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"448",1015118,"충청북도 충주시","배추",863,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"449",1015118,"충청북도 충주시","배추",833,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"450",1015118,"충청북도 충주시","배추",1643,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"451",1015118,"충청북도 충주시","배추",662,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"452",1015118,"충청북도 충주시","배추",1332,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"453",1015118,"충청북도 충주시","배추",942,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"454",1015118,"충청북도 충주시","배추",7969,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"455",1015118,"충청북도 충주시","배추",1762,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"456",1015118,"충청북도 충주시","배추",2959,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"457",1015118,"충청북도 충주시","배추",4919,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"458",1015118,"충청북도 충주시","배추",2906,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"459",1015118,"충청북도 충주시","배추",1798,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"460",1015118,"충청북도 충주시","배추",3330,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"461",1015118,"충청북도 충주시","배추",387,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"462",1015118,"충청북도 충주시","배추",2742,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"463",1015118,"충청북도 충주시","배추",1697,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"464",1015118,"충청북도 충주시","배추",1088,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"465",1015118,"충청북도 충주시","배추",1014,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"466",1015118,"충청북도 충주시","배추",2339,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"467",1015118,"충청북도 충주시","배추",212,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"468",1015118,"충청북도 충주시","배추",2396,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"469",1015118,"충청북도 충주시","배추",3486,"충청북도",2862,207409,36.9910490160221,127.925961035784,2022
"470",1015644,"전라남도 해남군","배추",500,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"471",1015644,"전라남도 해남군","배추",1402,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"472",1015644,"전라남도 해남군","배추",1230,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"473",1015644,"전라남도 해남군","배추",1040,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"474",1015658,"전라남도 해남군","배추",2317,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"475",1015658,"전라남도 해남군","배추",384,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"476",1015658,"전라남도 해남군","배추",955,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"477",1015658,"전라남도 해남군","배추",1401,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"478",1015659,"전라남도 해남군","배추",1266,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"479",1015659,"전라남도 해남군","배추",1762,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"480",1015659,"전라남도 해남군","배추",1593,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"481",1015659,"전라남도 해남군","배추",2929,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"482",1015659,"전라남도 해남군","배추",1372,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"483",1015659,"전라남도 해남군","배추",1205,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"484",1015659,"전라남도 해남군","배추",1183,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"485",1015659,"전라남도 해남군","배추",1355,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"486",1015659,"전라남도 해남군","배추",2979,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"487",1015660,"전라남도 해남군","배추",433,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"488",1015660,"전라남도 해남군","배추",2155,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"489",1015660,"전라남도 해남군","배추",7359,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"490",1015660,"전라남도 해남군","배추",2110,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"491",1015660,"전라남도 해남군","배추",2644,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"492",1015660,"전라남도 해남군","배추",1540,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"493",1015660,"전라남도 해남군","배추",1408,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"494",1015660,"전라남도 해남군","배추",10783,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"495",1015660,"전라남도 해남군","배추",1669,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"496",1015660,"전라남도 해남군","배추",971,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"497",1015660,"전라남도 해남군","배추",1365,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"498",1015660,"전라남도 해남군","배추",1268,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"499",1015660,"전라남도 해남군","배추",1719,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"500",1015660,"전라남도 해남군","배추",3051,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"501",1015660,"전라남도 해남군","배추",1226,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"502",1015660,"전라남도 해남군","배추",3312,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"503",1015660,"전라남도 해남군","배추",700,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"504",1015661,"전라남도 해남군","배추",1965,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"505",1015661,"전라남도 해남군","배추",3938,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"506",1015662,"전라남도 해남군","배추",2975,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"507",1015662,"전라남도 해남군","배추",1217,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"508",1015662,"전라남도 해남군","배추",802,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"509",1015662,"전라남도 해남군","배추",482,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"510",1015662,"전라남도 해남군","배추",2145,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"511",1015662,"전라남도 해남군","배추",2097,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"512",1015662,"전라남도 해남군","배추",1793,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"513",1015728,"전라남도 해남군","배추",879,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"514",1015728,"전라남도 해남군","배추",750,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"515",1015728,"전라남도 해남군","배추",648,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"516",1015728,"전라남도 해남군","배추",869,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"517",1015728,"전라남도 해남군","배추",588,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"518",1015728,"전라남도 해남군","배추",1051,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"519",1015728,"전라남도 해남군","배추",1339,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"520",1015728,"전라남도 해남군","배추",843,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"521",1015728,"전라남도 해남군","배추",682,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"522",1015729,"전라남도 해남군","배추",3203,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"523",1015730,"전라남도 해남군","배추",192,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"524",1015730,"전라남도 해남군","배추",1600,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"525",1015730,"전라남도 해남군","배추",926,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"526",1015730,"전라남도 해남군","배추",1232,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"527",1015731,"전라남도 해남군","배추",2000,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"528",1015731,"전라남도 해남군","배추",700,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"529",1015731,"전라남도 해남군","배추",950,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"530",1015731,"전라남도 해남군","배추",655,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"531",1015731,"전라남도 해남군","배추",954,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"532",1015731,"전라남도 해남군","배추",815,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"533",1015731,"전라남도 해남군","배추",350,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"534",1015732,"전라남도 해남군","배추",1260,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"535",1015732,"전라남도 해남군","배추",1118,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"536",1015732,"전라남도 해남군","배추",1093,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"537",1015732,"전라남도 해남군","배추",1088,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"538",1015732,"전라남도 해남군","배추",1108,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"539",1015732,"전라남도 해남군","배추",1005,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"540",1015732,"전라남도 해남군","배추",884,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"541",1015732,"전라남도 해남군","배추",1094,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"542",1015732,"전라남도 해남군","배추",1190,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"543",1015733,"전라남도 해남군","배추",2775,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"544",1015733,"전라남도 해남군","배추",955,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"545",1015733,"전라남도 해남군","배추",1839,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"546",1015733,"전라남도 해남군","배추",771,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"547",1015733,"전라남도 해남군","배추",629,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"548",1015733,"전라남도 해남군","배추",579,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"549",1015733,"전라남도 해남군","배추",1030,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"550",1015733,"전라남도 해남군","배추",992,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"551",1015734,"전라남도 해남군","배추",798,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"552",1015734,"전라남도 해남군","배추",1810,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"553",1015734,"전라남도 해남군","배추",480,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"554",1015734,"전라남도 해남군","배추",2045,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"555",1015734,"전라남도 해남군","배추",119,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"556",1015734,"전라남도 해남군","배추",354,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"557",1015734,"전라남도 해남군","배추",1752,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"558",1015734,"전라남도 해남군","배추",672,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"559",1015734,"전라남도 해남군","배추",2350,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"560",1015734,"전라남도 해남군","배추",945,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"561",1015734,"전라남도 해남군","배추",2990,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"562",1015734,"전라남도 해남군","배추",1104,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"563",1015734,"전라남도 해남군","배추",1477,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"564",1015735,"전라남도 해남군","배추",1428,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"565",1015735,"전라남도 해남군","배추",1567,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"566",1015735,"전라남도 해남군","배추",1089,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"567",1015735,"전라남도 해남군","배추",1534,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"568",1015735,"전라남도 해남군","배추",1478,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"569",1015735,"전라남도 해남군","배추",380,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"570",1015735,"전라남도 해남군","배추",674,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"571",1015735,"전라남도 해남군","배추",1091,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"572",1015735,"전라남도 해남군","배추",850,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"573",1015735,"전라남도 해남군","배추",2476,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"574",1015735,"전라남도 해남군","배추",3552,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"575",1015735,"전라남도 해남군","배추",5366,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"576",1015735,"전라남도 해남군","배추",746,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"577",1015735,"전라남도 해남군","배추",2288,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"578",1015736,"전라남도 해남군","배추",3500,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"579",1015736,"전라남도 해남군","배추",7760,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"580",1015736,"전라남도 해남군","배추",78,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"581",1015736,"전라남도 해남군","배추",1728,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"582",1015736,"전라남도 해남군","배추",1677,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"583",1015736,"전라남도 해남군","배추",3306,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"584",1015736,"전라남도 해남군","배추",659,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"585",1015736,"전라남도 해남군","배추",610,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"586",1015736,"전라남도 해남군","배추",737,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"587",1015736,"전라남도 해남군","배추",1993,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"588",1015737,"전라남도 해남군","배추",1539,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"589",1015737,"전라남도 해남군","배추",560,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"590",1015737,"전라남도 해남군","배추",2000,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"591",1015748,"전라남도 해남군","배추",731,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"592",1015748,"전라남도 해남군","배추",3085,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"593",1015748,"전라남도 해남군","배추",1203,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"594",1015748,"전라남도 해남군","배추",1848,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"595",1015748,"전라남도 해남군","배추",1650,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"596",1015748,"전라남도 해남군","배추",2500,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"597",1015748,"전라남도 해남군","배추",2813,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"598",1015748,"전라남도 해남군","배추",2910,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"599",1015748,"전라남도 해남군","배추",2956,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"600",1015748,"전라남도 해남군","배추",1574,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"601",1015748,"전라남도 해남군","배추",1382,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"602",1015748,"전라남도 해남군","배추",2897,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"603",1015749,"전라남도 해남군","배추",8925,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"604",1015756,"전라남도 해남군","배추",1622,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"605",1015757,"전라남도 해남군","배추",3263,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"606",1015757,"전라남도 해남군","배추",19103,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"607",1015757,"전라남도 해남군","배추",1178,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"608",1015757,"전라남도 해남군","배추",1640,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"609",1015757,"전라남도 해남군","배추",2748,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"610",1015758,"전라남도 해남군","배추",1411,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"611",1015758,"전라남도 해남군","배추",1990,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"612",1015758,"전라남도 해남군","배추",1759,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"613",1015758,"전라남도 해남군","배추",1342,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"614",1015758,"전라남도 해남군","배추",1116,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"615",1015758,"전라남도 해남군","배추",860,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"616",1015758,"전라남도 해남군","배추",913,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"617",1015758,"전라남도 해남군","배추",600,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"618",1015758,"전라남도 해남군","배추",1632,"전라남도",8364,701228,34.5735165884839,126.599270065365,2022
"619",1015849,"전라북도 부안군","배추",660,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"620",1015849,"전라북도 부안군","배추",74,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"621",1015849,"전라북도 부안군","배추",236,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"622",1015849,"전라북도 부안군","배추",1572,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"623",1015849,"전라북도 부안군","배추",420,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"624",1015849,"전라북도 부안군","배추",4337,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"625",1015849,"전라북도 부안군","배추",2440,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"626",1015849,"전라북도 부안군","배추",13100,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"627",1015849,"전라북도 부안군","배추",1663,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"628",1015849,"전라북도 부안군","배추",1400,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"629",1015849,"전라북도 부안군","배추",850,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"630",1015849,"전라북도 부안군","배추",446,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"631",1015849,"전라북도 부안군","배추",245,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"632",1015849,"전라북도 부안군","배추",1200,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"633",1015849,"전라북도 부안군","배추",344,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"634",1015849,"전라북도 부안군","배추",998,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"635",1015849,"전라북도 부안군","배추",1283,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"636",1015849,"전라북도 부안군","배추",1306,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"637",1015849,"전라북도 부안군","배추",787,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"638",1015849,"전라북도 부안군","배추",310,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"639",1015849,"전라북도 부안군","배추",1120,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"640",1015849,"전라북도 부안군","배추",1000,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"641",1015849,"전라북도 부안군","배추",4126,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"642",1015849,"전라북도 부안군","배추",600,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"643",1015849,"전라북도 부안군","배추",1686,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"644",1015849,"전라북도 부안군","배추",230,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"645",1015849,"전라북도 부안군","배추",555,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"646",1015849,"전라북도 부안군","배추",655,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"647",1015849,"전라북도 부안군","배추",820,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"648",1015849,"전라북도 부안군","배추",670,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"649",1015849,"전라북도 부안군","배추",580,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"650",1015849,"전라북도 부안군","배추",3076,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"651",1015849,"전라북도 부안군","배추",99,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"652",1015849,"전라북도 부안군","배추",4291,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"653",1015849,"전라북도 부안군","배추",9210,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"654",1015849,"전라북도 부안군","배추",5100,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"655",1015849,"전라북도 부안군","배추",1769,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"656",1015849,"전라북도 부안군","배추",744,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"657",1015849,"전라북도 부안군","배추",790,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
"658",1015849,"전라북도 부안군","배추",1100,"전라북도",1683,161615,35.7316577924649,126.733011321782,2022
